,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
8582,3.14248083,28,56,0.190413472,36,6.361197588,6.078836742,23,not addicted
8583,9.889218543,32,82,1.314869757,24,4.070181453,60.73894033,29,addicted
8584,7.202239777,33,58,0.867039963,46,5.99680384,43.14951546,21,not addicted
8585,9.670624167,26,44,2.278437361,51,4.382038913,45.66,25,not addicted
8586,13.59214559,36,60,1.932024265,36,7.821772107,77.98831568,28,addicted
8587,1.575707359,20,52,0,41,4.316032307,0,21,not addicted
8588,5.901197574,25,62,0.650199596,26,4.294650903,41.3002035,26,not addicted
8589,7.37,27,46,0.895312193,30,8.972703367,43.6853063,16,not addicted
8590,12.36447852,26,74,0.727413087,40,5.810798747,70.40284608,23,addicted
8591,3.090790942,37,65,0,16,3.355944635,5.66,26,addicted
8592,13.80758308,23,47,1.967930513,25,3.8499222,79.84394246,23,not addicted
8593,8.407567705,22,48,0.067927951,33,6.792636059,46.29812741,29,not addicted
8594,7.711998015,31,78,0.951999669,37,7.158863351,49.4492551,31,addicted
8595,7.40582071,46,79,2.900970118,27,7.083508989,46.10510404,33,addicted
8596,6.691210903,26,50,0,49,5.396030051,48.07,23,not addicted
8597,11.14435028,31,43,1.52405838,31,4.757711728,62.02033623,30,not addicted
8598,4.794437738,17,52,0,30,4.069794249,10.1625114,28,not addicted
8599,9.04,23,47,1.172707091,45,11.49554644,64.12838404,20,not addicted
8600,6.847455003,38,71,2.807909167,21,7.531983743,31.72440489,29,addicted
8601,5.713599654,45,91,1.618933276,25,5.446541473,23.2124274,32,addicted
8602,15,45,73,2.292987588,15,2.978441727,89.56883455,39,addicted
8603,9.26,33,61,2.209525367,25,5.151135256,58.56561836,34,addicted
8604,9.84,29,79,2.306632772,33,2.734581797,53.73041575,22,addicted
8605,11.41333034,34,75,1.56888839,19,2.730653659,63.09305524,42,addicted
8606,3.735950164,30,56,0.289325027,49,8.804486841,18.51,17,not addicted
8607,13.25687573,36,73,0.876145955,33,2.708270175,93.70665787,30,addicted
8608,1,30,60,0,25,3.998660956,5.973219124,26,addicted
8609,5.69370077,26,38,0.615616795,54,9.51601858,24.48257622,27,not addicted
8610,6.62290498,40,86,1.770484163,22,6.521108322,30.15959631,27,addicted
8611,9.745170095,42,87,2.290861682,22,5.87455791,55.96217877,35,addicted
8612,8.656154798,20,55,0.109359133,24,0.118928967,54.31550813,27,not addicted
8613,7.499555778,27,71,2.91659263,15,3.241990081,49.83713629,26,addicted
8614,7.964007966,38,72,0.994001328,39,8.062079302,49.02563384,25,addicted
8615,5.065930929,23,60,0,30,4.579063325,21.97685207,30,not addicted
8616,3.508302817,37,65,1.251383803,39,4.78802935,16.8104039,37,addicted
8617,10.17953487,32,79,2.363255811,23,6.366953941,68.41628802,35,addicted
8618,10.08111834,25,54,1.346853056,54,8.42695402,49.02579042,20,not addicted
8619,12.75348313,37,66,1.792247188,15,8.767123303,71.86336482,30,addicted
8620,5.62994871,35,50,0,31,3.298731429,39.75432084,19,not addicted
8621,10.07844563,31,51,0.346407605,25,8.437640713,69.22348805,16,not addicted
8622,7.148879815,26,55,0.858146636,28,6.903542314,40.96,22,not addicted
8623,11.57142496,35,63,3.595237493,24,3.794396595,65.31648163,34,addicted
8624,11.06588833,34,56,1.510981388,19,8.338941029,53.17415057,31,addicted
8625,8.63,36,68,3.1056047,35,7.262819961,57.05816841,22,addicted
8626,6.98,37,81,2.830234922,26,5.659389843,55.07625403,32,addicted
8627,10.88279654,32,66,2.480466089,16,8.282577029,90.9483198,34,addicted
8628,9.94071357,35,74,1.323452262,25,11.19322309,63.50874325,28,addicted
8629,5.946678794,31,54,0,45,5.974560174,35.17,26,not addicted
8630,4.01660398,26,65,0.336100663,39,2.540094693,14.90151775,24,addicted
8631,7.134401298,38,56,0.85573355,36,5.060571543,24.01783865,25,not addicted
8632,12.54624145,35,81,2.757706908,16,8.088479625,77.05,25,addicted
8633,11.43946148,33,54,1.573243579,21,10.17516956,92.14016006,26,addicted
8634,4.663017591,21,53,0,39,7.635406115,40.68622784,22,not addicted
8635,4.496727752,25,57,0,33,7.558282135,38.15,25,not addicted
8636,11.82405155,27,51,0.637341925,52,12.12280141,73.40033746,24,not addicted
8637,4.593092286,24,76,0.432182048,30,2.17976158,31.15,39,addicted
8638,9.527885971,21,47,1.254647662,37,6.788126341,32.92984264,24,not addicted
8639,6.151786354,49,81,0.691964392,31,4.38125529,44.53582393,36,addicted
8640,12.85113477,32,60,0.808522462,30,4.710329715,71.31340295,34,addicted
8641,5.688725603,25,50,0.6147876,51,7.649136327,27.11508015,24,not addicted
8642,11.43008459,14,42,0.571680765,53,6.838371523,65.34793801,20,not addicted
8643,8.554575962,21,38,1.092429327,30,4.821497755,47.75741088,35,not addicted
8644,8.76,27,40,0.126097427,21,5.641182204,45.36315146,28,not addicted
8645,2.089074256,16,48,0,48,6.006936036,12.67316626,32,not addicted
8646,1.39125994,25,55,0,23,10.7208612,2.76478368,35,not addicted
8647,7.338302179,55,52,0.88971703,31,5.050161478,45.03304263,22,addicted
8648,8.74071819,28,56,1.123453032,47,6.256411093,37.572531,13,not addicted
8649,4.624406517,18,39,0,46,4.892971115,25.60586139,26,not addicted
8650,4.733919769,34,44,0,51,7.451852205,17.44056271,22,not addicted
8651,9.684417889,41,66,1.280736315,22,7.679275341,51.69201415,30,addicted
8652,9.688563441,24,85,1.28142724,35,7.071699422,59.56536908,37,addicted
8653,7.586776819,25,57,0,49,2.198001193,29.48068477,22,not addicted
8654,10.34060516,33,63,2.390100861,23,3.588796311,53.81955721,25,addicted
8655,4.48,40,60,0.412898852,34,5.284482192,32.55,27,addicted
8656,6.932195249,20,42,0.822032541,47,1.293411079,27.46139307,28,not addicted
8657,12.94363282,35,62,2.823938803,25,5.88893357,95.44,32,addicted
8658,8.20496639,30,56,0.034161065,23,7.602203978,61.2738779,32,not addicted
8659,8.378937544,37,48,0.063156257,35,10.75273646,45.32835442,22,not addicted
8660,14.91783976,29,69,1.152973293,25,4.606395156,81.63494167,22,not addicted
8661,3.801973502,42,61,0,36,7.100969952,24.83124005,29,addicted
8662,10.3892911,35,64,1.398215183,41,8.276268871,47.86,31,addicted
8663,12.99,36,63,1.83199314,34,1.998928638,57.93032579,19,addicted
8664,7.025426221,28,63,0,43,5.770332438,37.55920608,20,addicted
8665,10.57889236,29,62,0.429815393,34,8.932975617,62.1328665,23,not addicted
8666,5.053941508,26,60,0.508990251,15,5.047213612,31.26792129,32,addicted
8667,5.939802813,31,60,0.656633802,26,9.692629692,29.49141072,21,not addicted
8668,9.154899248,19,33,1.192483208,24,8.636973365,67.67,21,not addicted
8669,10.39570002,24,69,1.399283337,23,6.252430171,47.42280353,20,not addicted
8670,11.36280954,24,47,0.560468256,36,5.430868933,56.79423587,30,not addicted
8671,12.70888576,26,50,0.784814293,42,3.243317978,81.12,26,not addicted
8672,7.797660324,26,59,0,15,6.419176307,35.16948809,22,addicted
8673,11.58083527,32,53,1.596805878,52,3.399839774,57.48180707,19,not addicted
8674,6.97308547,28,44,0,45,6.061677396,43.07206074,27,not addicted
8675,10.70627393,30,71,0.451045656,39,5.47323869,53.70241741,25,addicted
8676,8.622466394,41,58,2.103744399,28,5.933457786,50.4,38,addicted
8677,9.337033721,33,66,2.222838954,22,3.65007172,49.02363673,33,addicted
8678,9.270523622,33,80,1.211753937,39,8.569168148,47.0065047,33,addicted
8679,3.185884971,19,44,1.197647495,51,1.948847304,0,34,not addicted
8680,4.63,33,49,0,54,3.069781576,29.16143807,22,not addicted
8681,8.307624319,23,56,0.05127072,44,8.376405004,37.373846,24,not addicted
8682,2.938162761,21,47,0.15636046,39,6.915878898,15.94655453,25,not addicted
8683,10.49363331,18,47,1.415605552,22,4.743947551,57.84075087,24,not addicted
8684,10.6146679,31,52,1.435777983,25,4.896745971,61.62292681,19,not addicted
8685,8.981511659,37,71,0.163585276,32,2.925162313,52.39231621,22,addicted
8686,4.636597962,33,72,1.439432994,20,7.096814125,29.75587028,35,addicted
8687,12.14041682,35,68,2.690069469,28,4.636120349,65.56490788,38,addicted
8688,14.11163192,34,70,2.01860532,40,6.62134824,97.09675631,25,addicted
8689,8.441230482,32,64,1.073538414,41,1.07629997,32.17338229,21,addicted
8690,9.531606135,47,73,0.255267689,17,4.886704441,54.92372563,34,addicted
8691,8.605215964,26,68,1.100869327,19,2.418115488,59.99360555,25,addicted
8692,9.591107567,29,64,1.265184594,46,10.23838628,62.31437093,16,not addicted
8693,7.64132373,29,58,1.940220622,21,6.512582212,36.1,19,not addicted
8694,7.9,37,71,0,30,4.595877254,39.3,26,addicted
8695,10.7171528,34,64,1.4528588,16,4.49660372,54.23499122,27,addicted
8696,15,28,62,2.172812081,31,10.29961382,95.99227631,24,not addicted
8697,3.799786297,22,33,0,50,5.630038136,15.3994805,23,not addicted
8698,7.69,39,70,3.948093758,27,5.127561544,48.68,32,addicted
8699,4.458618544,40,67,2.409769757,36,7.132150707,29.39472541,33,addicted
8700,12.7760747,22,51,0.796012449,50,7.184196734,100,20,not addicted
8701,6.236786092,22,50,0,32,7.15662563,40.55322915,15,not addicted
8702,3.670397619,19,38,0,39,5.594427993,13.91094556,20,not addicted
8703,9.91,17,54,0.319093499,54,4.269924869,44.88586336,33,not addicted
8704,13.23293334,34,64,1.872155557,39,4.862073643,76.63907292,43,addicted
8705,9.990793606,19,43,1.331798934,41,6.940457079,58.75390321,20,not addicted
8706,8.614393632,40,72,2.102398939,33,3.894650236,29.57936652,26,addicted
8707,9.227422768,39,84,3.204570461,35,3.64307292,48.22599501,27,addicted
8708,12.24452199,23,53,0.707420331,25,4.148676271,76.44065736,24,not addicted
8709,5.38,27,48,0,47,5.733822165,26.94085644,39,not addicted
8710,7.664458688,21,36,0.944076448,44,8.484311893,55.67298998,34,not addicted
8711,6.64,40,90,0,35,5.220821778,24.27,29,addicted
8712,4.496404078,22,36,0.416067346,51,11.33844141,33.74725267,29,not addicted
8713,7.014874222,27,47,0.83581237,47,7.456944871,51.22814275,20,not addicted
8714,11.32316329,34,85,0.553860548,34,2.478248238,77.50394449,19,addicted
8715,9.699806445,22,57,1.283301074,54,7.217071808,42.54027482,24,not addicted
8716,9.9329315,33,70,0.32215525,30,8.157276398,62.74311696,22,addicted
8717,8.439426835,43,60,3.073237806,28,5.665622941,43.94901982,24,addicted
8718,9.569971348,23,35,1.261661891,21,5.296928779,43.35840367,30,not addicted
8719,5.598228973,28,71,0.599704829,23,5.793066138,29.45069659,28,addicted
8720,7.071470342,22,54,0.845245057,43,3.547511004,33.37904213,26,not addicted
8721,8.58,27,58,0.096002118,38,9.460375234,60.66358095,19,not addicted
8722,8.83,27,74,3.138757929,18,6.256531672,58.12591889,36,addicted
8723,8.96,16,61,1.160093927,34,2.423777766,42.23893671,23,not addicted
8724,7.584994154,29,57,0,31,2.637889343,38.26775179,33,addicted
8725,6.867729797,29,68,2.811288299,36,2.809651287,37.39940452,31,addicted
8726,15,24,35,1.578885642,51,4.963797426,89.27594853,30,not addicted
8727,10.72036182,40,69,2.453393636,41,3.503189137,74.38595366,29,addicted
8728,9.239442428,41,71,1.206573738,21,4.345391163,62.34447783,31,addicted
8729,7.300374505,30,76,0.883395751,29,7.025695984,44.31616672,26,addicted
8730,6.65,18,54,0,54,7.869675575,37.27157262,20,not addicted
8731,7.607598219,23,50,0,50,9.113322983,27.91204897,22,not addicted
8732,8.88,34,62,0.146414422,30,7.645998813,66.19089545,37,addicted
8733,2.358693368,20,63,0,42,8.776451701,9.681194228,25,not addicted
8734,3.291831214,36,48,1.215305202,41,8.77742012,35.29938969,23,addicted
8735,6.089352833,36,82,1.681558806,38,4.098054646,38.49720992,33,addicted
8736,8.62141831,21,50,1.103569718,29,5.012642104,71.98135195,29,not addicted
8737,7.282180559,43,66,1.880363426,31,3.303160767,49.75629868,26,addicted
8738,12.43436368,24,38,0.739060613,32,3.283990184,60.28598576,25,not addicted
8739,3.552809639,37,78,2.258801607,32,6.69279226,15.17270303,38,addicted
8740,5.745963591,39,54,0.624327265,38,5.91543252,32.78443194,28,addicted
8741,12.56027522,23,55,0.76004587,40,3.563108556,66.62382247,30,addicted
8742,8.39,22,43,0.065559662,37,2.811469591,46.58953967,24,not addicted
8743,10.65452775,42,77,0.442421291,16,3.316530421,50.2577749,43,addicted
8744,14.15374083,37,64,1.025623472,22,7.002860641,84.97965779,34,addicted
8745,5.918586746,25,78,0,34,8.118705975,37.88563997,34,addicted
8746,7.702056987,33,38,0.950342831,37,7.497945296,36.17124785,31,addicted
8747,7.182719297,24,48,0.86378655,33,8.970127147,62.49885872,29,not addicted
8748,2.136220987,41,66,0,15,5.031756631,13.45245853,33,addicted
8749,7.068809589,46,76,0,24,5.591629567,34.24544887,39,addicted
8750,10.64318656,34,75,1.440531094,30,8.18523035,47.56,38,addicted
8751,9.621768625,22,35,2.270294771,40,5.029971445,58.33004065,22,not addicted
8752,9.857249508,22,48,1.309541585,40,1.869755734,56.53861172,24,not addicted
8753,6.873473058,30,60,0.81224551,27,6.391520454,49.07124742,19,not addicted
8754,6.031708292,26,51,0.671951382,54,6.928314868,34.7565471,24,not addicted
8755,11.80776702,39,56,1.634627836,42,7.403140609,58.90941427,39,addicted
8756,6.508048561,26,77,0.751341427,17,5.835359148,55.75547433,23,addicted
8757,8.882246116,41,76,2.147041019,37,8.21781244,57.64972549,24,addicted
8758,8.490004042,31,83,2.08166734,28,2.872945644,48.4,33,addicted
8759,12.38515105,28,68,2.730858508,29,6.082319266,75.95729161,33,addicted
8760,10.91423707,19,51,2.485706179,30,6.237020978,70.225842,24,not addicted
8761,4.114224138,24,44,0,54,6.285571693,10.39677869,24,not addicted
8762,4.44,23,49,0.406223417,42,7.07884711,28.2009852,30,not addicted
8763,9.736729454,39,82,2.289454909,38,5.774938263,53.92,38,addicted
8764,7.81,29,42,0,45,6.253649993,51.9149222,21,not addicted
8765,6.634484648,40,77,2.772414108,19,5.629909038,32.40508864,35,addicted
8766,11.04688365,28,45,2.507813942,37,3.697649072,60.23428336,27,not addicted
8767,8.562378146,35,64,2.093729691,18,6.831435549,68.00297986,39,addicted
8768,8.157372161,30,97,1.026228693,25,4.615456045,61.25335387,29,addicted
8769,10.33948592,33,63,2.38991432,39,1.35221941,29.08130373,36,addicted
8770,6.874673015,27,80,0.812445503,16,5.578380991,52.81565792,39,addicted
8771,12.70555696,28,89,2.784259493,44,5.963173987,75.5,23,addicted
8772,5.63585713,48,81,3.605976188,44,6.645908969,26.73332215,36,addicted
8773,9.970787199,25,70,1.328464533,26,4.496412632,49.75297584,34,addicted
8774,12.30149852,36,63,2.716916419,25,8.525441186,64.31781481,28,addicted
8775,3.868113532,17,50,0,47,5.660032028,16.40932175,30,not addicted
8776,6.969994472,28,61,0.828332412,41,7.436433708,30.548641,17,not addicted
8777,11.42662218,34,63,1.571103696,21,6.322700169,55.01373646,20,not addicted
8778,11.47173364,23,50,0.578622274,44,3.479809925,58.42660035,25,not addicted
8779,7.485513199,28,87,0,33,9.161696928,48.14701774,40,addicted
8780,5.795986719,33,69,1.632664453,28,3.025045074,35.28,41,addicted
8781,10.86780747,34,47,0.477967911,20,8.277928226,70.76540932,22,not addicted
8782,11.55064731,27,57,1.591774551,32,3.96681508,68.64018545,26,not addicted
8783,4.506009954,28,49,1.417668326,25,4.346660335,13.96926642,22,not addicted
8784,4.388259053,37,65,1.398043176,19,6.247220462,31.27396355,47,addicted
8785,8.675770046,31,34,2.112628341,41,4.497655361,42.00772749,20,not addicted
8786,9.8880819,28,75,2.314680317,15,5.323307151,65.79463442,20,addicted
8787,7.102792744,37,74,3.850465457,39,2.417039999,30.95755644,26,addicted
8788,10.03788146,29,65,1.33964691,33,6.656261687,53.3525225,25,not addicted
8789,5.869590179,22,46,0,49,2.81930418,31.60362467,37,not addicted
8790,1.655919203,38,85,0.9426532,41,6.337202401,16.67956323,25,addicted
8791,6.728296783,34,85,0.788049464,15,4.087998626,42.12975322,29,addicted
8792,8.18969644,39,77,2.031616073,16,3.010000661,49.33819186,28,addicted
8793,7.17,26,44,0,47,9.942834393,61.89156857,31,not addicted
8794,4.524190209,30,73,1.420698368,31,5.081508419,8.775309642,31,addicted
8795,2.553053072,26,68,0.092175512,25,3.480811179,4.934542007,19,addicted
8796,6.457733587,42,63,0.742955598,19,6.459405761,27.93451674,27,addicted
8797,10.69296731,39,67,2.448827886,40,2.114673845,46.45128079,34,addicted
8798,11.76859232,44,76,1.62809872,29,3.640240244,63.41635878,37,addicted
8799,11.56314015,25,47,1.593856692,22,5.343884582,76.25653255,28,not addicted
8800,5.552271395,34,83,0,20,1.704176301,27.39715438,24,addicted
8801,4.538881029,23,44,0,48,9.833498514,23.90325645,22,not addicted
8802,9.489903845,35,75,2.248317307,24,4.138722586,39.71,29,addicted
8803,9.905300035,38,86,0.317550006,19,9.601737212,51.46654446,32,addicted
8804,9.200508816,21,66,1.200084803,34,4.769150642,50.58606574,24,not addicted
8805,1.96,24,48,0,42,8.321200211,18.17,27,not addicted
8806,5.4,28,43,0.566557708,27,7.162541801,15.64691349,35,not addicted
8807,7.910933629,24,60,0.985155605,38,5.772495627,42.91551432,32,not addicted
8808,9.461654584,24,43,0.243609097,37,8.543409015,67.64,23,not addicted
8809,10.30192209,23,64,1.383653681,32,3.777458357,57.36069967,24,not addicted
8810,8.43,28,57,0.072126761,22,4.942219293,29.44094926,23,not addicted
8811,8.99235142,28,58,1.165391903,42,8.639587889,66.74586629,37,addicted
8812,8.254596375,36,81,1.042432729,36,6.367448471,56.87654768,29,addicted
8813,10.05685812,39,81,1.342809687,40,6.434698588,69.04,39,addicted
8814,8.938596954,42,68,2.156432826,27,3.128108177,36.19374526,30,addicted
8815,8.19721298,18,54,0.03286883,53,9.756227863,64.30783514,21,not addicted
8816,7.194893603,25,39,0.8658156,21,5.613361957,35.43660076,16,not addicted
8817,8.243874275,21,56,0.040645713,36,6.745280528,44.36885621,21,not addicted
8818,9.453774137,21,50,2.242295689,37,3.648611417,49.69487316,15,not addicted
8819,8.802426167,28,50,2.133737694,45,6.473468591,62.28392882,22,not addicted
8820,9.142479255,34,84,2.190413209,42,4.910100824,53.05689201,25,addicted
8821,12.02816558,31,61,1.671360931,39,2.240870516,76.99,30,addicted
8822,8.795491768,19,62,0.132581961,30,6.037950511,53.53196084,25,not addicted
8823,6.053004439,33,72,0.67550074,17,3.952478998,35.36760659,24,addicted
8824,10.65082036,31,73,1.441803393,22,4.526607968,54.43708151,38,addicted
8825,3.901404987,38,72,0.316900831,17,4.906070294,41.5298358,36,addicted
8826,4.755759858,19,44,0,47,5.268303186,13.90062286,35,not addicted
8827,9.007541794,27,44,0.167923632,45,7.206126987,58.16779051,17,not addicted
8828,9.549190003,28,44,0.258198334,23,5.188328296,61.06170594,25,not addicted
8829,4.264846329,33,58,0.377474388,26,8.577178143,37.13264084,29,not addicted
8830,6.851547557,25,52,0,34,8.694045016,54.99018567,28,not addicted
8831,6.181748503,27,37,0.696958084,48,8.9313057,35.71660503,26,not addicted
8832,6.539971031,19,34,0,23,7.265197153,44.54376925,23,not addicted
8833,10.83079333,31,54,2.471798888,22,5.882436855,82.63349708,36,addicted
8834,10.11951639,32,69,1.353252732,26,2.967411617,60.06533067,35,addicted
8835,7.94263346,32,52,0,35,4.466783262,36.99,19,not addicted
8836,6.362114219,31,97,2.727019036,26,4.807765944,34.32800418,36,addicted
8837,3.951050989,21,51,1.325175165,32,3.347677001,10.65984595,21,not addicted
8838,12.26055482,25,61,0.710092469,44,7.185908405,77.28,24,not addicted
8839,9.776341701,18,51,0.29605695,52,4.532228104,69.30261229,28,not addicted
8840,5.879992688,25,74,2.646665448,31,4.939479254,34.06954121,27,addicted
8841,10.15879849,27,84,2.359799749,18,4.189519975,44.74319046,19,addicted
8842,7.789329138,26,53,0,51,5.510825418,56.95248318,24,not addicted
8843,7.138671485,19,45,0,20,6.111850519,25.0690393,11,not addicted
8844,9.305634585,26,32,2.217605764,38,6.227022611,40.37425973,26,not addicted
8845,5.77550525,29,59,0.629250875,26,9.910830806,32.86964763,20,not addicted
8846,6.97,32,59,0.82812174,24,2.125892623,44.33023511,31,not addicted
8847,8.364383193,24,53,0.060730532,30,10.21112375,54.40877414,31,not addicted
8848,6.501646421,23,59,0,30,5.966930224,38.34848301,25,not addicted
8849,10.00725563,41,75,1.334542605,18,6.880021883,77.64397144,30,addicted
8850,13.60719951,24,54,1.934533252,23,6.032584171,82.29488048,23,not addicted
8851,5.737105602,41,70,2.622850934,24,9.517334051,44.76931463,30,addicted
8852,3.004624111,23,55,0,43,5.393477282,25.89729031,19,not addicted
8853,1.994779498,30,71,0.999129916,17,4.353563134,0,32,addicted
8854,7.548595576,52,63,1.924765929,37,7.915134756,43.59426858,22,addicted
8855,6.01050623,30,47,0,49,4.061660257,57.3,30,not addicted
8856,8.623581503,32,82,1.103930251,20,5.747824573,46.69798048,41,addicted
8857,8.397793016,18,54,0.066298836,38,3.662689738,43.64055285,21,not addicted
8858,3.19034946,39,64,0,39,5.085287791,20.84785258,28,addicted
8859,2.555348512,29,51,0.092558085,32,8.765740035,10.64689178,12,not addicted
8860,8.887799721,39,69,1.14796662,38,5.60314771,45.38975253,25,addicted
8861,8.41,25,60,0.067714417,53,6.758358303,45.60488508,26,not addicted
8862,6.722546005,27,76,1.787091001,16,4.716004836,54.65537274,32,addicted
8863,3.028569245,31,54,0.171428207,36,7.931690654,16.80522855,19,addicted
8864,9.414173788,24,43,0.235695631,32,3.335962484,43.2042924,18,not addicted
8865,11.81569864,17,49,1.635949773,24,5.244126731,55.77672644,24,not addicted
8866,8.833947321,25,55,0.13899122,30,7.103402466,75.07,17,not addicted
8867,5.457578328,22,52,0.576263055,45,6.888332815,30.51212628,24,not addicted
8868,8.133656497,38,47,1.022276083,23,6.21728925,53.14772399,26,addicted
8869,3.901657757,37,54,2.31694296,28,6.614311387,15.69617428,18,addicted
8870,11.17388214,31,55,1.528980357,41,12.16049298,70.25315254,28,not addicted
8871,8.245533004,28,49,1.040922167,27,8.729664826,64.06649454,20,not addicted
8872,2.695529265,41,54,1.115921544,26,7.673868408,9.650543751,33,addicted
8873,7.097976919,25,54,1.84966282,33,8.22929339,47.17372931,20,not addicted
8874,9.389904531,38,67,0.231650755,30,3.297126862,42.28196443,38,addicted
8875,7.000857137,36,86,0,34,9.011433059,62.23380401,30,addicted
8876,7.172312836,34,83,1.862052139,27,5.134267965,45.71923632,28,addicted
8877,4.326793379,26,50,0.387798896,19,6.793603078,21.83282183,29,not addicted
8878,9.699622961,26,46,0.283270494,31,5.851062938,55.21899653,26,not addicted
8879,6.0545924,29,71,0,35,9.744980913,31.22717265,18,not addicted
8880,1.530663869,29,72,1.921777311,45,3.770547418,4.594931573,25,addicted
8881,6.886227888,37,63,1.814371315,39,2.776252429,16.8424159,38,addicted
8882,10.94344915,23,63,1.490574858,30,4.951017134,64.68103756,47,addicted
8883,6.83921166,35,80,1.806535277,34,2.93006066,39.63648316,29,addicted
8884,13.21395496,31,56,1.868992493,45,5.244330769,84.1703451,31,addicted
8885,9.29,34,56,0.214483974,30,7.738428127,50.48998561,30,addicted
8886,9.016274487,19,48,1.169379081,32,1.614481843,46.38728378,25,not addicted
8887,7.614805202,28,79,0.935800867,19,8.996112528,45.61108177,25,addicted
8888,7.795141377,32,68,0.965856896,18,2.193815941,30.64716708,36,addicted
8889,7.209729095,33,66,0,24,6.071711594,44.69260644,26,addicted
8890,7.093191824,23,38,0,47,6.06909037,23.94095835,29,not addicted
8891,9.592601486,27,73,1.265433581,34,8.560409324,68.76379541,34,addicted
8892,5.192506311,45,80,1.532084385,21,2.342134978,37.99773742,34,addicted
8893,4.772318514,32,78,1.462053086,39,4.536907062,19.37205232,21,addicted
8894,4.630414847,38,65,0,38,6.330569007,34.39386922,28,addicted
8895,14.13696364,39,43,1.022827274,43,7.055757112,85.9369241,30,not addicted
8896,9.59,25,51,1.265171451,27,2.495494884,47.45606992,33,not addicted
8897,8.913476605,28,57,1.152246101,39,9.988561921,33.25209806,23,not addicted
8898,4.827455989,33,57,0.471242665,20,3.158217842,32.12909277,33,addicted
8899,9.870026902,36,63,1.31167115,38,3.602859076,51.27734294,34,addicted
8900,7.650285961,25,57,0,42,7.547484785,56.85141146,30,not addicted
8901,8.64,21,43,1.107084471,51,5.007016867,51.99537828,29,not addicted
8902,5.070139052,31,72,2.511689842,42,1.650208652,23.42500735,21,addicted
8903,8.48,24,41,1.080134429,25,6.898919367,68.86322676,24,not addicted
8904,6.73,34,46,0.788083231,42,9.288223246,46.13546124,27,not addicted
8905,5.703166529,33,41,0,52,6.172456742,0,32,not addicted
8906,10.20231901,21,59,3.367053168,20,8.756804116,56.34999636,25,not addicted
8907,3.386876574,30,68,0.231146096,36,5.307955504,6.480369526,32,addicted
8908,9.694328793,23,37,0.282388132,35,7.600101031,50.16799338,22,not addicted
8909,10.0534584,27,50,0.342243067,33,7.927633801,58.87342641,22,not addicted
8910,5.361068973,31,66,0.560178162,19,6.177024254,35.70689893,47,addicted
8911,5.539014617,32,73,4.589835769,40,7.130682871,35.84774512,29,addicted
8912,7.330922956,41,64,1.888487159,23,5.538936538,54.7642685,29,addicted
8913,8.846108631,24,44,1.141018105,42,6.318299189,59.44263556,25,not addicted
8914,7.541435025,49,74,0.923572504,34,3.287373465,50.99607944,43,addicted
8915,9.300687381,25,50,0.21678123,36,8.100746162,57.81904751,21,not addicted
8916,13.28893896,36,74,2.881489826,29,6.643399426,92.6,28,addicted
8917,6.476849693,34,66,3.746141615,23,3.841861728,35.69833272,37,addicted
8918,2.854460088,24,75,0.142410015,45,6.854848366,14.22372784,27,addicted
8919,10.47777075,56,74,1.412961792,26,6.047213324,43.81089096,29,addicted
8920,13.04994373,42,70,2.841657288,36,2.528082022,88.8613028,32,addicted
8921,9.178305089,25,42,3.196384182,49,3.961537122,54.30057298,27,not addicted
8922,4.736753974,43,60,0.456125662,33,9.466802853,57.75658091,43,addicted
8923,7.62832291,34,85,2.938053818,43,3.797233654,41.71461054,33,addicted
8924,4.644429547,27,50,0.440738258,38,8.044289065,28.75235858,24,not addicted
8925,9.928566482,28,68,0.321427747,36,6.273252477,65.04,23,addicted
8926,3.946128792,39,72,0,39,5.449050014,12.65777302,26,addicted
8927,7.1,28,43,0,39,8.179273857,46.18315898,35,not addicted
8928,4.986986521,25,38,0,30,6.017330716,30.26853345,25,not addicted
8929,8.380474055,28,58,0.063412343,22,5.848155905,47.24596244,35,not addicted
8930,6.900974969,31,53,0,38,7.586301979,53.1318894,24,not addicted
8931,8.53028631,37,87,0.088381052,43,2.548125641,42.14,29,addicted
8932,8.067051665,17,36,0.011175277,32,3.137451057,51.15133112,26,not addicted
8933,5.040022917,30,72,2.506670486,19,6.727332146,44.78678041,22,addicted
8934,9.880631191,23,43,2.313438532,54,7.646689122,52.22,32,not addicted
8935,7.853703044,16,60,0,43,6.851557009,44.15335844,25,not addicted
8936,5.034412976,32,76,0.505735496,26,8.172652282,53.65952349,33,addicted
8937,14.72277967,33,74,2.120463278,31,3.237195533,93.08058866,25,addicted
8938,9.4292905,27,58,0.238215083,39,5.746901262,51.51376823,24,not addicted
8939,7.54021834,23,61,0.923369723,34,4.40131238,53.26755764,26,not addicted
8940,12.24561358,33,61,1.707602263,15,9.715953224,67.79274596,32,addicted
8941,13.52544683,32,53,1.920907805,51,3.217542038,65.50352173,22,not addicted
8942,7.563951733,26,75,0.927325289,16,4.686181973,59.10734985,28,addicted
8943,9.042192459,34,79,3.173698743,43,8.448470368,43.22256211,27,addicted
8944,5.035991546,20,56,0,39,9.225856312,54.73307553,18,not addicted
8945,7.558421748,26,44,0.926403625,49,3.755333812,40.45720673,25,not addicted
